112.429352667,21.852372833
112.429351667,21.852373500
112.429350833,21.852374000
112.429349833,21.852374500
112.429349333,21.852375000
112.429348667,21.852375333
112.429347833,21.852375500
112.429347000,21.852375667
112.429346500,21.852376000
112.429345667,21.852376333
112.429345000,21.852376667
112.429344333,21.852376833
112.429344000,21.852377000
112.429343500,21.852376833
112.429343000,21.852377167
112.429342833,21.852377000
112.429342333,21.852377167
112.429341833,21.852377167
112.429341333,21.852377333
112.429340833,21.852377333
112.429340333,21.852377500
112.429339500,21.852377667
112.429339000,21.852377833
112.429338667,21.852377833
112.429338333,21.852378167
112.429338000,21.852378333
112.429337500,21.852378333
112.429337333,21.852378167
112.429337167,21.852378167
112.429336833,21.852378167
112.429336667,21.852378000
112.429336500,21.852378167
112.429336167,21.852378167
112.429336000,21.852378000
112.429335667,21.852378000
112.429335167,21.852378000
112.429334500,21.852378000
112.429333667,21.852378000
112.429332833,21.852378167
112.429332167,21.852378333
112.429331833,21.852378333
112.429331667,21.852378333
112.429331667,21.852378333
112.429331667,21.852378333
112.429331667,21.852378167
112.429331667,21.852378000
112.429332000,21.852377667
112.429332167,21.852377333
112.429332333,21.852377167
112.429332333,21.852376833
112.429332167,21.852376500
112.429332000,21.852376167
112.429331667,21.852375833
112.429331167,21.852375667
112.429330667,21.852375167
112.429330167,21.852374833
112.429329500,21.852374333
112.429328833,21.852374000
112.429328167,21.852373667
112.429327500,21.852373333
112.429327000,21.852373000
112.429326667,21.852372667
112.429326500,21.852372500
112.429326333,21.852372000
112.429326167,21.852371500
112.429325667,21.852371167
112.429324833,21.852370833
112.429323833,21.852370500
112.429322167,21.852370333
112.429321667,21.852370167
112.429321500,21.852370167
112.429321500,21.852370000
112.429321500,21.852369667
112.429321500,21.852369500
112.429321500,21.852369333
112.429321167,21.852369167
112.429320500,21.852369333
112.429320000,21.852369500
112.429319167,21.852369833
112.429318167,21.852370000
112.429317333,21.852370667
112.429316500,21.852371167
112.429315833,21.852371667
112.429315000,21.852372000
112.429314333,21.852372667
112.429313833,21.852373167
112.429313333,21.852373667
112.429312833,21.852374500
112.429312000,21.852375333
112.429311333,21.852376167
112.429309500,21.852378000
112.429308667,21.852379000
112.429307833,21.852379833
112.429307000,21.852380833
112.429306333,21.852381667
112.429305500,21.852382167
112.429304667,21.852382500
112.429304000,21.852383000
112.429303500,21.852382667
112.429303167,21.852382500
112.429302667,21.852382500
112.429302500,21.852382333
112.429302333,21.852382500
112.429301667,21.852382833
112.429301333,21.852383167
112.429300667,21.852383833
112.429299833,21.852384667
112.429299167,21.852385333
112.429298500,21.852386167
112.429297667,21.852387000
112.429296833,21.852387833
112.429296000,21.852388500
112.429294667,21.852390333
112.429294000,21.852391167
112.429293500,21.852392000
112.429292833,21.852392667
112.429292333,21.852393500
112.429291833,21.852394000
112.429291500,21.852394667
112.429291167,21.852395333
112.429290833,21.852396000
112.429290333,21.852396833
112.429289833,21.852397333
112.429289500,21.852398000
112.429289167,21.852398500
112.429288833,21.852398833
112.429288500,21.852399000
112.429288167,21.852399167
112.429287833,21.852399500
112.429287667,21.852399667
112.429287333,21.852399833
112.429287000,21.852400167
112.429286333,21.852400167
112.429285667,21.852400333
112.429284167,21.852400500
112.429283500,21.852400833
112.429283000,21.852401000
112.429282333,21.852401000
112.429281833,21.852400833
112.429281167,21.852401000
112.429280500,21.852401000
112.429280000,21.852401167
112.429279500,21.852401167
112.429278667,21.852401333
112.429277667,21.852401500
112.429277000,21.852401667
112.429276333,21.852401667
112.429275500,21.852401833
112.429274667,21.852401833
112.429273833,21.852402000
112.429273000,21.852402167
112.429272333,21.852402167
112.429271500,21.852402167
112.429270833,21.852402167
112.429270000,21.852402167
112.429269000,21.852402167
112.429266333,21.852402500
112.429265167,21.852402667
112.429264000,21.852402667
112.429262667,21.852402667
112.429261333,21.852402500
112.429260000,21.852402667
112.429258833,21.852403000
112.429257667,21.852403500
112.429256500,21.852404000
112.429255000,21.852404167
112.429253500,21.852404667
112.429252000,21.852404833
112.429250667,21.852405333
112.429249500,21.852405667
112.429248667,21.852405833
112.429248000,21.852405667
112.429247167,21.852405333
112.429246500,21.852405000
112.429245833,21.852404667
112.429245333,21.852404500
112.429244833,21.852404500
112.429244167,21.852404500
112.429243333,21.852404667
112.429242833,21.852404667
112.429242500,21.852404833
112.429242167,21.852404667
112.429241667,21.852404667
112.429241333,21.852404833
112.429241000,21.852404667
112.429240833,21.852404500
112.429240667,21.852404500
112.429240333,21.852404333
112.429239833,21.852404167
112.429239500,21.852404000
112.429239000,21.852403833
112.429238333,21.852403500
112.429238000,21.852403333
112.429237667,21.852403333
112.429237500,21.852403333
112.429237167,21.852403167
112.429236833,21.852403167
112.429236667,21.852403000
112.429236667,21.852403167
112.429236667,21.852403333
112.429236500,21.852403833
112.429236333,21.852403833
112.429236000,21.852403833
112.429235667,21.852404000
112.429236000,21.852404167
112.429235667,21.852404167
112.429235833,21.852404500
112.429235833,21.852404833
112.429236000,21.852405500
112.429236333,21.852406333
112.429236333,21.852407333
112.429236333,21.852408500
112.429236167,21.852409500
112.429236000,21.852410667
112.429235667,21.852411667
112.429234667,21.852412167
112.429233500,21.852411667
112.429232500,21.852411167
112.429231833,21.852410667
112.429230833,21.852409500
112.429229833,21.852408000
112.429228500,21.852406000
112.429226333,21.852403000
112.429225500,21.852402167
112.429224833,21.852401667
112.429224333,21.852401667
112.429223667,21.852401500
112.429223333,21.852401833
112.429222667,21.852401667
112.429222333,21.852402000
112.429221833,21.852402333
112.429221500,21.852402833
112.429221333,21.852403000
112.429221000,21.852403333
112.429220667,21.852403500
112.429220000,21.852403667
112.429219500,21.852404000
112.429218833,21.852404167
112.429218000,21.852404500
112.429217000,21.852404667
112.429216000,21.852404833
112.429215167,21.852405167
112.429214500,21.852405500
112.429213833,21.852405833
112.429212000,21.852407000
112.429211000,21.852407667
112.429210000,21.852408167
112.429209167,21.852409000
112.429208333,21.852409833
112.429207500,21.852410500
112.429206667,21.852411000
112.429205500,21.852411500
112.429204667,21.852411833
112.429203833,21.852412000
112.429203000,21.852412167
112.429202333,21.852412167
112.429201667,21.852412333
112.429200667,21.852412167
112.429199833,21.852411833
112.429199333,21.852411833
112.429198833,21.852411667
112.429198333,21.852411500
112.429197667,21.852411333
112.429196833,21.852411167
112.429196167,21.852411000
112.429195667,21.852410833
112.429194333,21.852410500
112.429193833,21.852410167
112.429193333,21.852410000
112.429193000,21.852410000
112.429192667,21.852409667
112.429192333,21.852409333
112.429192000,21.852409167
112.429191667,21.852408667
112.429190833,21.852408333
112.429189833,21.852408167
112.429188667,21.852408167
112.429187500,21.852408000
112.429186167,21.852407833
112.429184667,21.852407667
112.429183333,21.852407500
112.429182000,21.852407333
112.429180833,21.852407167
112.429179833,21.852407000
112.429178833,21.852406833
112.429177667,21.852406500
112.429176333,21.852406167
112.429174167,21.852405833
112.429173333,21.852405500
112.429172667,21.852405167
112.429171833,21.852405000
112.429171000,21.852404667
112.429170500,21.852404500
112.429169667,21.852404167
112.429169167,21.852404000
112.429168500,21.852403667
112.429168000,21.852403333
112.429167167,21.852403000
112.429166333,21.852402333
112.429165667,21.852402000
112.429165167,21.852401500
112.429164667,21.852400833
112.429164000,21.852400500
112.429163333,21.852400000
112.429162667,21.852399667
112.429162000,21.852399333
112.429161667,21.852399000
112.429161500,21.852398667
112.429161000,21.852398000
112.429160667,21.852397500
112.429160333,21.852397167
112.429160000,21.852396667
112.429159500,21.852396167
112.429159000,21.852395667
112.429158500,21.852395167
112.429158000,21.852394667
112.429157500,21.852394167
112.429157167,21.852393667
112.429156833,21.852393000
112.429156333,21.852392333
112.429156167,21.852392000
112.429155833,21.852391333
112.429155500,21.852390833
112.429155167,21.852390167
112.429154833,21.852389500
112.429154500,21.852388667
112.429154000,21.852387833
112.429153667,21.852387333
112.429153167,21.852386667
112.429152500,21.852386167
112.429152000,21.852385667
112.429151667,21.852384833
112.429150500,21.852383333
112.429150167,21.852382500
112.429149667,21.852382000
112.429149333,21.852381333
112.429148833,21.852380667
112.429148333,21.852379833
112.429148000,21.852379167
112.429147833,21.852378167
112.429147667,21.852377500
112.429147333,21.852376833
112.429147000,21.852376167
112.429146667,21.852375333
112.429146167,21.852374667
112.429145667,21.852373833
112.429145333,21.852373000
112.429145000,21.852372333
112.429144667,21.852371667
112.429144333,21.852371000
112.429143833,21.852370333
112.429143500,21.852369333
112.429143000,21.852368333
112.429142500,21.852367333
112.429141167,21.852365667
112.429140667,21.852364833
112.429140167,21.852364000
112.429139833,21.852363000
112.429139333,21.852362167
112.429138833,21.852361667
112.429138667,21.852361000
112.429138167,21.852360333
112.429137833,21.852359500
112.429137500,21.852358500
112.429137000,21.852357667
112.429136333,21.852356667
112.429135667,21.852355833
112.429135000,21.852355167
112.429134667,21.852354333
112.429134167,21.852353500
112.429133667,21.852352833
112.429133000,21.852352000
112.429132667,21.852351333
112.429132167,21.852350833
112.429131667,21.852350333
112.429131333,21.852349833
112.429130667,21.852348833
112.429130333,21.852348333
112.429129833,21.852347667
112.429129500,21.852347000
112.429129000,21.852346333
112.429128667,21.852345667
112.429128333,21.852345000
112.429128000,21.852344333
112.429127500,21.852343667
112.429127167,21.852343167
112.429126833,21.852342500
112.429126667,21.852341833
112.429126333,21.852341333
112.429126000,21.852340500
112.429125833,21.852339500
112.429125333,21.852338833
112.429124833,21.852338000
112.429124500,21.852337167
112.429124000,21.852336333
112.429123667,21.852335500
112.429123167,21.852334667
112.429122833,21.852333833
112.429121833,21.852332500
112.429120833,21.852331500
112.429120667,21.852330500
112.429119833,21.852329000
112.429119000,21.852327667
112.429118167,21.852326333
112.429117333,21.852325000
112.429116500,21.852323833
112.429116000,21.852322833
112.429115667,21.852321833
112.429115333,21.852320833
112.429115333,21.852319667
112.429115333,21.852318500
112.429114833,21.852317667
112.429114500,21.852317000
112.429114333,21.852316167
112.429113833,21.852315333
112.429113833,21.852314500
112.429113333,21.852313833
112.429112833,21.852313000
112.429112667,21.852312500
112.429112333,21.852312000
112.429112167,21.852311167
112.429111500,21.852309333
112.429111167,21.852308000
112.429110667,21.852306667
112.429110167,21.852305833
112.429109667,21.852304667
112.429109333,21.852303500
112.429108833,21.852302500
112.429108500,21.852301833
112.429108000,21.852301000
112.429107500,21.852300167
112.429107333,21.852299167
112.429107000,21.852298167
112.429106500,21.852296833
112.429105833,21.852296167
112.429105333,21.852295167
112.429104833,21.852294167
112.429104500,21.852293167
112.429104167,21.852292500
112.429103667,21.852291667
112.429103167,21.852291000
112.429102833,21.852290333
112.429102167,21.852288833
112.429102000,21.852287833
112.429101500,21.852287167
112.429101000,21.852286333
112.429100500,21.852285333
112.429100000,21.852284333
112.429099500,21.852283167
112.429098833,21.852282167
112.429098167,21.852281000
112.429097500,21.852280000
112.429097000,21.852279000
112.429096667,21.852277833
112.429096167,21.852276833
112.429095833,21.852275833
112.429095333,21.852274833
112.429094833,21.852273833
112.429094333,21.852272833
112.429093833,21.852271667
112.429093333,21.852270667
112.429093000,21.852269500
112.429092500,21.852268500
112.429091833,21.852267500
112.429090833,21.852265500
112.429089833,21.852264333
112.429088833,21.852263167
112.429088167,21.852261833
112.429087167,21.852260667
112.429086333,21.852259333
112.429085500,21.852258167
112.429084500,21.852257333
112.429084167,21.852256500
112.429083667,21.852255500
112.429083500,21.852254500
112.429083833,21.852253333
112.429083500,21.852252500
112.429083667,21.852251333
112.429083667,21.852250833
112.429083833,21.852250000
112.429083667,21.852249333
112.429083667,21.852248667
112.429083500,21.852248167
112.429083500,21.852247500
112.429083333,21.852247167
112.429083167,21.852246000
112.429083000,21.852245167
112.429082667,21.852244333
112.429082167,21.852243333
112.429081833,21.852242500
112.429081500,21.852241500
112.429081000,21.852240500
112.429080500,21.852239500
112.429080000,21.852238667
112.429079833,21.852237667
112.429079500,21.852236833
112.429079333,21.852236000
112.429079167,21.852235167
112.429079000,21.852234167
112.429078667,21.852233333
112.429078167,21.852232500
112.429077833,21.852231667
112.429077500,21.852230667
112.429077333,21.852229667
112.429077000,21.852228833
112.429076667,21.852228167
112.429076333,21.852227333
112.429076167,21.852226333
112.429075667,21.852224167
112.429075167,21.852223167
112.429074667,21.852222000
112.429074333,21.852221000
112.429073833,21.852220000
112.429073500,21.852219167
112.429073167,21.852218500
112.429072833,21.852217833
112.429072333,21.852217167
112.429072000,21.852216500
112.429071667,21.852215667
112.429071500,21.852214833
112.429071000,21.852213667
112.429070333,21.852212667
112.429069667,21.852211667
112.429069167,21.852210833
112.429068667,21.852209833
112.429068167,21.852208833
112.429068000,21.852208000
112.429067667,21.852207000
112.429067333,21.852205833
112.429066833,21.852204833
112.429066167,21.852202500
112.429065667,21.852201333
112.429065000,21.852200333
112.429064500,21.852199333
112.429064167,21.852198167
112.429063667,21.852197167
112.429063333,21.852196167
112.429062833,21.852195167
112.429062500,21.852194167
112.429062167,21.852193333
112.429061833,21.852192167
112.429061667,21.852191167
112.429061333,21.852190167
112.429061000,21.852189333
112.429060667,21.852188667
112.429060500,21.852187667
112.429060333,21.852186833
112.429060167,21.852186333
112.429059833,21.852185833
112.429059500,21.852185167
112.429059167,21.852184500
112.429059000,21.852183667
112.429058833,21.852183000
112.429058167,21.852181167
112.429057667,21.852180333
112.429057333,21.852179500
112.429057000,21.852178500
112.429056667,21.852177500
112.429056167,21.852176667
112.429055667,21.852175667
112.429055333,21.852174833
112.429054833,21.852173833
112.429054333,21.852172667
112.429053833,21.852171333
112.429053333,21.852170167
112.429052667,21.852169000
112.429052000,21.852167833
112.429051500,21.852166500
112.429051000,21.852165500
112.429050500,21.852164667
112.429050000,21.852163500
112.429049667,21.852162667
112.429049000,21.852161000
112.429048667,21.852160333
112.429048167,21.852159500
112.429047833,21.852158667
112.429047333,21.852157833
112.429046833,21.852156833
112.429046500,21.852156000
112.429046000,21.852155167
112.429045500,21.852154167
112.429045167,21.852153333
112.429044667,21.852152500
112.429044333,21.852151500
112.429044000,21.852150333
112.429043333,21.852149333
112.429042833,21.852148500
112.429042500,21.852147500
112.429042000,21.852146500
112.429041667,21.852145667
112.429041167,21.852144833
112.429040833,21.852144000
112.429040500,21.852143333
112.429040000,21.852142500
112.429039667,21.852141667
112.429038833,21.852139667
112.429038333,21.852138500
112.429037833,21.852137500
112.429037333,21.852136500
112.429037000,21.852135500
112.429036667,21.852134500
112.429036333,21.852133667
112.429036000,21.852132833
112.429035667,21.852132000
112.429035333,21.852131167
112.429035167,21.852130333
112.429034833,21.852129333
112.429034333,21.852128333
112.429033833,21.852127500
112.429033500,21.852126500
112.429033167,21.852125667
112.429032833,21.852124833
112.429032500,21.852124167
112.429032167,21.852123333
112.429031833,21.852122667
112.429031500,21.852122000
112.429031000,21.852121167
112.429030333,21.852119167
112.429030000,21.852118333
112.429029500,21.852117500
112.429029333,21.852116667
112.429028833,21.852115667
112.429028333,21.852114833
112.429027833,21.852113833
112.429027333,21.852112667
112.429027000,21.852111833
112.429026500,21.852110833
112.429026167,21.852109833
112.429025667,21.852108667
112.429025167,21.852107667
112.429024667,21.852106667
112.429024167,21.852105500
112.429023833,21.852104500
112.429023333,21.852103500
112.429022833,21.852102333
112.429022333,21.852101500
112.429022000,21.852100500
112.429021500,21.852099667
112.429020833,21.852097500
112.429020333,21.852096333
112.429019833,21.852095500
112.429019500,21.852094333
112.429019000,21.852093333
112.429018500,21.852092333
112.429018167,21.852091500
112.429017667,21.852090667
112.429017333,21.852090000
112.429017000,21.852089167
112.429016833,21.852088167
112.429016500,21.852087167
112.429016000,21.852086167
112.429015500,21.852085333
112.429015167,21.852084333
112.429014667,21.852083500
112.429014000,21.852082667
112.429013333,21.852081833
112.429012833,21.852081000
112.429012167,21.852080000
112.429011500,21.852079000
112.429010667,21.852076667
112.429010167,21.852075333
112.429009500,21.852074167
112.429008833,21.852072833
112.429008500,21.852071500
112.429008000,21.852070167
112.429007500,21.852069167
112.429007000,21.852068000
112.429006333,21.852067000
112.429006000,21.852066000
112.429005833,21.852065000
112.429005500,21.852063833
112.429005000,21.852062667
112.429004667,21.852061833
112.429004333,21.852060833
112.429004000,21.852059833
112.429003833,21.852059000
112.429003500,21.852058333
112.429003167,21.852057500
112.429003000,21.852056833
112.429002667,21.852056000
112.429001833,21.852053833
112.429001500,21.852053000
112.429001000,21.852052000
112.429000667,21.852050833
112.429000167,21.852049833
112.428999833,21.852049000
112.428999500,21.852048167
112.428999000,21.852047500
112.428998667,21.852046667
112.428998333,21.852045833
112.428998000,21.852044833
112.428997667,21.852043833
112.428997167,21.852042833
112.428996667,21.852041833
112.428996333,21.852040667
112.428996167,21.852039667
112.428995667,21.852038667
112.428995333,21.852037833
112.428995000,21.852036833
112.428994667,21.852035833
112.428994167,21.852034667
112.428993833,21.852033333
112.428993000,21.852030500
112.428992500,21.852029167
112.428992167,21.852027833
112.428991667,21.852026500
112.428991333,21.852025500
112.428990833,21.852024667
112.428990667,21.852023667
112.428990500,21.852022833
112.428990333,21.852021833
112.428990000,21.852021000
112.428989667,21.852020167
112.428989667,21.852019500
112.428989333,21.852018667
112.428989333,21.852017833
112.428989000,21.852017000
112.428988833,21.852016167
112.428988500,21.852015500
112.428988333,21.852014833
112.428988000,21.852014333
112.428988000,21.852013667
112.428987833,21.852012333
112.428987333,21.852011500
112.428987167,21.852010667
112.428987000,21.852010000
112.428986833,21.852009333
112.428986667,21.852008833
112.428986667,21.852008333
112.428986667,21.852007833
112.428986833,21.852007667
112.428986833,21.852007333
112.428986833,21.852007000
112.428987000,21.852006500
112.428987167,21.852006167
112.428987000,21.852005667
112.428986833,21.852005000
112.428986667,21.852004333
112.428986333,21.852003500
112.428986167,21.852002833
112.428986167,21.852002000
112.428986167,21.852001333
112.428986167,21.852001000
112.428986167,21.852000833
112.428986000,21.852000500
112.428986000,21.852000167
112.428986167,21.852000500
112.428986167,21.852000500
112.428986333,21.852000500
112.428986500,21.852000500
112.428986667,21.852000167
112.428987167,21.852000000
112.428987500,21.851999833
112.428987833,21.851999667
112.428988333,21.851999333
112.428988667,21.851998833
112.428989167,21.851998167
112.428989500,21.851997500
112.428989833,21.851996833
112.428990167,21.851996167
112.428990333,21.851995667
112.428990500,21.851995167
112.428990833,21.851994000
112.428991000,21.851993667
112.428991167,21.851993167
112.428991167,21.851992667
112.428991333,21.851992167
112.428991167,21.851991667
112.428991167,21.851991333
112.428991000,21.851990833
112.428990833,21.851990333
112.428990500,21.851990000
112.428990333,21.851989667
112.428990000,21.851989000
112.428989833,21.851988500
112.428989500,21.851987833
112.428989000,21.851987167
112.428988500,21.851986333
112.428988000,21.851985667
112.428987333,21.851985000
112.428986667,21.851984333
112.428986000,21.851983833
112.428985333,21.851983333
112.428984500,21.851982833
112.428984000,21.851982500
112.428983333,21.851982167
112.428982667,21.851982000
112.428981333,21.851981667
112.428980833,21.851981333
112.428980167,21.851981167
112.428979667,21.851980833
112.428979000,21.851980500
112.428978167,21.851980167
112.428977667,21.851979667
112.428977167,21.851979333
112.428977000,21.851979167
112.428976667,21.851979000
112.428976333,21.851978833
112.428976167,21.851978667
112.428975833,21.851978333
112.428975667,21.851978167
112.428975500,21.851977833
112.428975167,21.851977500
112.428974833,21.851977167
112.428974500,21.851976833
112.428974167,21.851976500
112.428973833,21.851976167
112.428972833,21.851975667
112.428972500,21.851975167
112.428972167,21.851974833
112.428971833,21.851974167
112.428971167,21.851973833
112.428970667,21.851973333
112.428970000,21.851972833
112.428969333,21.851972333
112.428968667,21.851972000
112.428968167,21.851971500
112.428967667,21.851971000
112.428967167,21.851970500
112.428966667,21.851969833
112.428966000,21.851969500
112.428965333,21.851968667
112.428965000,21.851968167
112.428964500,21.851967333
112.428964000,21.851966500
112.428963667,21.851965833
112.428963167,21.851964833
112.428962833,21.851963833
112.428961500,21.851961333
112.428961000,21.851960500
112.428960500,21.851959667
112.428960000,21.851958833
112.428959667,21.851958000
112.428959500,21.851957500
112.428959167,21.851957000
